Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw,desired x,desired y,desired z,desired yaw
"38.43 sec",-0.01625192,-0.1573219,1.795897,-0.1003151,24.1137809753418,12.7515411376953,-12.4291095733643,-0.6820279,0.03692627,0.001449256,24.35978,12.52891,-12.57856,-0.7321854
"38.44 sec",-0.02417274,-0.2375634,1.195928,-0.09832859,24.1207942962646,12.7457418441772,-12.4319934844971,-0.6830211,-0.01308057,-0.002808706,24.35978,12.52891,-12.57856,-0.7321854
"38.45 sec",-0.02394413,-0.2375861,1.195928,-0.09638584,24.1278114318848,12.7399368286133,-12.4346513748169,-0.6839925,-0.06617527,-0.007656815,24.35978,12.52891,-12.57856,-0.7321854
"38.46 sec",-0.1037397,0.1355713,1.1791,-0.0944804,24.1348571777344,12.7341032028198,-12.4369249343872,-0.6849452,-0.116193,-0.01234743,24.35978,12.52891,-12.57856,-0.7321854
"38.47 sec",0.02349596,0.2376301,1.195928,-0.0925777,24.1419467926025,12.7282218933105,-12.4388084411621,-0.6858966,-0.1120318,-0.02535747,24.35978,12.52891,-12.57856,-0.7321854
"38.48 sec",0.02327473,0.2376514,1.195928,-0.09069824,24.1490783691406,12.7222890853882,-12.440299987793,-0.6868363,-0.05049021,-0.02990379,24.35978,12.52891,-12.57856,-0.7321854
"38.49 sec",0.02306875,0.2376704,1.195932,-0.08894908,24.1562213897705,12.7163238525391,-12.4414081573486,-0.6877109,0.02496002,-0.02095514,24.35978,12.52891,-12.57856,-0.7321854
"38.5 sec",-0.0228682,-0.2376901,1.195928,-0.1130075,24.1633453369141,12.7103586196899,-12.4421319961548,-0.6885629,0.09000961,-0.009573641,24.43401,12.46069,-12.57703,-0.7450667
"38.51 sec",-0.01403963,-0.1467574,1.925551,-0.1107824,24.1704273223877,12.7044200897217,-12.4424715042114,-0.6896755,0.08375864,-0.005001603,24.43401,12.46069,-12.57703,-0.7450667
"38.52 sec",-0.01153212,-0.1218254,2.317203,-0.10857,24.1774616241455,12.6985168457031,-12.4425983428955,-0.6907817,0.02960942,-0.00601222,24.43401,12.46069,-12.57703,-0.7450667
"38.53 sec",-0.01089512,-0.1164109,2.424689,-0.1064043,24.1844673156738,12.692626953125,-12.442798614502,-0.6918646,-0.01880154,-0.007569162,24.43401,12.46069,-12.57703,-0.7450667
"38.54 sec",-0.01102953,-0.119223,2.367997,-0.1042782,24.1914844512939,12.6867170333862,-12.4432020187378,-0.6929276,-0.05337145,-0.008729771,24.43401,12.46069,-12.57703,-0.7450667
"38.55 sec",-0.01148759,-0.1256323,2.248006,-0.1021923,24.198543548584,12.6807584762573,-12.4438209533691,-0.6939706,-0.07677849,-0.009513901,24.43401,12.46069,-12.57703,-0.7450667
"38.56 sec",-0.0882418,0.04957531,2.119811,-0.1001471,24.2056617736816,12.6747360229492,-12.4446115493774,-0.6949931,-0.09310518,-0.0100968,24.43401,12.46069,-12.57703,-0.7450667
"38.57 sec",0.01236903,0.138441,2.041568,-0.0981307,24.2128486633301,12.6686401367188,-12.4455099105835,-0.6960014,-0.08414294,-0.0194838,24.43401,12.46069,-12.57703,-0.7450667
"38.58 sec",0.0125843,0.1424648,1.984461,-0.09614885,24.2200889587402,12.6624755859375,-12.4464654922485,-0.6969923,-0.04488829,-0.02412797,24.43401,12.46069,-12.57703,-0.7450667
"38.59 sec",0.01262647,0.1445156,1.956657,-0.0942508,24.2273483276367,12.6562633514404,-12.4474449157715,-0.6979413,0.003616969,-0.01844673,24.43401,12.46069,-12.57703,-0.7450667
"38.6 sec",-0.02044077,-0.2379071,1.195928,-0.1118999,24.2345924377441,12.6500406265259,-12.448429107666,-0.6988676,0.04608658,-0.01063393,24.50687,12.39393,-12.56703,-0.7548175
"38.61 sec",-0.02017955,-0.2379289,1.195928,-0.109683,24.2418079376221,12.6438293457031,-12.4492292404175,-0.699976,0.03400874,-0.007512879,24.50687,12.39393,-12.56703,-0.7548175
"38.62 sec",-0.01992174,-0.2379502,1.195928,-0.1074954,24.2490081787109,12.6376276016235,-12.4496459960938,-0.7010698,-0.0228711,-0.009008206,24.50687,12.39393,-12.56703,-0.7548175
"38.63 sec",-0.01248391,-0.1501638,1.884256,-0.1053587,24.2562122344971,12.6314115524292,-12.4496793746948,-0.7021382,-0.08259659,-0.01159126,24.50687,12.39393,-12.56703,-0.7548175
"38.64 sec",-0.009062807,-0.110219,2.562813,-0.1032562,24.2634620666504,12.625147819519,-12.4494905471802,-0.7031894,-0.1213202,-0.01313181,24.50687,12.39393,-12.56703,-0.7548175
"38.65 sec",-0.027779,-0.07976413,2.749668,-0.101189,24.2708015441895,12.6187877655029,-12.4494161605835,-0.704223,-0.1343616,-0.01307403,24.50687,12.39393,-12.56703,-0.7548175
"38.66 sec",0.008524732,0.106319,2.656878,-0.09916234,24.2782649993896,12.6122999191284,-12.4496736526489,-0.7052364,-0.1301603,-0.01445041,24.50687,12.39393,-12.56703,-0.7548175
"38.67 sec",0.00917939,0.1159633,2.436992,-0.09718239,24.2858467102051,12.6056861877441,-12.450291633606,-0.7062263,-0.09733865,-0.01326681,24.50687,12.39393,-12.56703,-0.7548175
"38.68 sec",0.009997332,0.1279169,2.210519,-0.09526122,24.2935123443604,12.5989799499512,-12.4511985778809,-0.7071869,-0.04621043,-0.008599777,24.50687,12.39393,-12.56703,-0.7548175
"38.69 sec",0.01071446,0.1388367,2.037811,-0.0933795,24.301212310791,12.5922298431396,-12.4522886276245,-0.7081278,0.002784418,-0.003611936,24.50687,12.39393,-12.56703,-0.7548175
"38.7 sec",-0.007769939,-0.1017541,2.776444,-0.105707,24.3089084625244,12.5854787826538,-12.4534606933594,-0.7090534,0.04375864,0.0006599104,24.57951,12.3273,-12.57142,-0.7619069
"38.71 sec",-0.007945836,-0.1055271,2.677744,-0.1036087,24.3165664672852,12.5787601470947,-12.4548454284668,-0.7101026,0.04707512,0.001791376,24.57951,12.3273,-12.57142,-0.7619069
"38.72 sec",-0.01119815,-0.1510985,1.87399,-0.1015388,24.3241806030273,12.5720825195312,-12.4566125869751,-0.7111375,0.01859562,0.00026731,24.57951,12.3273,-12.57142,-0.7619069
"38.73 sec",-0.01379764,-0.1891676,1.500261,-0.09951532,24.3317794799805,12.5654201507568,-12.4585466384888,-0.7121493,-0.01982697,-0.002169394,24.57951,12.3273,-12.57142,-0.7619069
"38.74 sec",-0.01421086,-0.197621,1.436982,-0.09753489,24.3393859863281,12.5587463378906,-12.4603471755981,-0.7131395,-0.06186888,-0.004972677,24.57951,12.3273,-12.57142,-0.7619069
"38.75 sec",-0.09417995,0.0382576,1.521583,-0.0955925,24.3470268249512,12.5520401000977,-12.4619007110596,-0.7141107,-0.100813,-0.007598782,24.57951,12.3273,-12.57142,-0.7619069
"38.76 sec",0.01163597,0.1659426,1.708192,-0.09367812,24.35471534729,12.5452814102173,-12.4632081985474,-0.7150679,-0.1043862,-0.01901214,24.57951,12.3273,-12.57142,-0.7619069
"38.77 sec",0.01059982,0.153133,1.849921,-0.09178162,24.3624572753906,12.5384588241577,-12.4643363952637,-0.7160161,-0.06277167,-0.02492932,24.57951,12.3273,-12.57142,-0.7619069
"38.78 sec",0.009949035,0.1455807,1.945265,-0.08997226,24.3702239990234,12.5315856933594,-12.465368270874,-0.7169208,-0.006626714,-0.0197794,24.57951,12.3273,-12.57142,-0.7619069
"38.79 sec",0.00957744,0.1419531,1.994742,-0.08820772,24.3779850006104,12.5246934890747,-12.466365814209,-0.7178031,0.04118812,-0.01234408,24.57951,12.3273,-12.57142,-0.7619069
"38.8 sec",-0.00679237,-0.1018238,2.776445,-0.1103449,24.3857078552246,12.5178184509277,-12.4673662185669,-0.7186738,0.07605058,-0.005730735,24.65038,12.25919,-12.5972,-0.7738463
"38.81 sec",-0.00668145,-0.1018311,2.776444,-0.1081625,24.3933601379395,12.5109949111938,-12.4685659408569,-0.719765,0.07139487,-0.002590782,24.65038,12.25919,-12.5972,-0.7738463
"38.82 sec",-0.006571343,-0.1018382,2.776444,-0.1059964,24.4009380340576,12.5042314529419,-12.4701690673828,-0.7208481,0.03610827,-0.002405061,24.65038,12.25919,-12.5972,-0.7738463
"38.83 sec",-0.006463619,-0.1018451,2.776444,-0.1038772,24.4084777832031,12.4974994659424,-12.4721775054932,-0.7219077,-0.001826062,-0.003146146,24.65038,12.25919,-12.5972,-0.7738463
"38.84 sec",-0.006694678,-0.107265,2.636832,-0.1018002,24.4160137176514,12.490761756897,-12.4745941162109,-0.7229462,-0.03317633,-0.004012878,24.65038,12.25919,-12.5972,-0.7738463
"38.85 sec",-0.1636138,0.06588259,1.194549,-0.09976387,24.4235801696777,12.4839916229248,-12.4773836135864,-0.7239643,-0.05698403,-0.004773045,24.65038,12.25919,-12.5972,-0.7738463
"38.86 sec",0.0142835,0.2383475,1.195928,-0.09775388,24.4311809539795,12.47718334198,-12.4801664352417,-0.7249693,-0.05406189,-0.0236515,24.65038,12.25919,-12.5972,-0.7738463
"38.87 sec",0.01404669,0.2383613,1.195928,-0.09574795,24.4387950897217,12.470344543457,-12.4825649261475,-0.7259723,-0.009649799,-0.03615811,24.65038,12.25919,-12.5972,-0.7738463
"38.88 sec",0.01382445,0.2383741,1.195928,-0.09386539,24.4463996887207,12.4634866714478,-12.484580039978,-0.7269136,0.05262543,-0.03025448,24.65038,12.25919,-12.5972,-0.7738463
"38.89 sec",0.01360962,0.2383862,1.195928,-0.09204578,24.4539699554443,12.4566373825073,-12.4862117767334,-0.7278234,0.1083057,-0.0198005,24.65038,12.25919,-12.5972,-0.7738463
"38.9 sec",-0.005770602,-0.1018866,2.776445,-0.1160489,24.461483001709,12.4498205184937,-12.487455368042,-0.7287227,0.1510585,-0.009995739,24.71523,12.19539,-12.64452,-0.7867472
"38.91 sec",-0.005653871,-0.1018931,2.776445,-0.1137537,24.4688835144043,12.4430932998657,-12.4886817932129,-0.7298703,0.1418098,-0.004582649,24.71523,12.19539,-12.64452,-0.7867472
"38.92 sec",-0.005537675,-0.1018995,2.776445,-0.111469,24.4761352539062,12.4364900588989,-12.4903001785278,-0.7310126,0.09132694,-0.003096483,24.71523,12.19539,-12.64452,-0.7867472
"38.93 sec",-0.005424168,-0.1019055,2.776445,-0.1092374,24.4832897186279,12.4299669265747,-12.4923210144043,-0.7321284,0.03786273,-0.003086342,24.71523,12.19539,-12.64452,-0.7867472
"38.94 sec",-0.005313027,-0.1019114,2.776445,-0.1070524,24.4904022216797,12.4234762191772,-12.4947471618652,-0.7332209,-0.006087836,-0.003518079,24.71523,12.19539,-12.64452,-0.7867472
"38.95 sec",-0.08828636,0.0142952,2.24475,-0.1049106,24.4975166320801,12.4169778823853,-12.497579574585,-0.7342919,-0.03849183,-0.003989025,24.71523,12.19539,-12.64452,-0.7867472
"38.96 sec",0.01183448,0.2384791,1.195928,-0.1028156,24.50465965271,12.4104442596436,-12.500693321228,-0.7353393,-0.04744142,-0.01404555,24.71523,12.19539,-12.64452,-0.7867472
"38.97 sec",0.01158963,0.2384909,1.195928,-0.1007427,24.5118255615234,12.4038772583008,-12.5036973953247,-0.7363758,-0.01206849,-0.02002764,24.71523,12.19539,-12.64452,-0.7867472
"38.98 sec",0.01135432,0.238502,1.195928,-0.09875047,24.5189876556396,12.3972969055176,-12.5063190460205,-0.7373719,0.04789059,-0.01572416,24.71523,12.19539,-12.64452,-0.7867472
"38.99 sec",0.01112524,0.2385126,1.195928,-0.09681129,24.526123046875,12.3907299041748,-12.5085563659668,-0.7383415,0.1037982,-0.009097737,24.71523,12.19539,-12.64452,-0.7867472
"39 sec",-0.004694798,-0.1019416,2.776445,-0.1119835,24.5332088470459,12.3841991424561,-12.5104084014893,-0.7392969,0.1475253,-0.003074071,24.78512,12.12726,-12.66635,-0.7952886
"39.01 sec",-0.00458172,-0.1019468,2.776444,-0.1097612,24.5401878356934,12.3777618408203,-12.5122413635254,-0.740408,0.1392719,-0.0002675352,24.78512,12.12726,-12.66635,-0.7952886
"39.02 sec",-0.004469913,-0.1019517,2.776445,-0.1075641,24.5470275878906,12.3714513778687,-12.5144681930542,-0.7415066,0.08958294,-0.0002227401,24.78512,12.12726,-12.66635,-0.7952886
"39.03 sec",-0.006699819,-0.1570266,1.807047,-0.1054151,24.5537757873535,12.3652238845825,-12.5170965194702,-0.7425811,0.03669564,-0.001012752,24.78512,12.12726,-12.66635,-0.7952886
"39.04 sec",-0.009874861,-0.2385666,1.195928,-0.1033105,24.5604877471924,12.3590278625488,-12.5199003219604,-0.7436334,-0.01327067,-0.002161937,24.78512,12.12726,-12.66635,-0.7952886
"39.05 sec",-0.009631443,-0.2385764,1.195928,-0.1012504,24.5672054290771,12.3528251647949,-12.522481918335,-0.7446634,-0.06640739,-0.003746229,24.78512,12.12726,-12.66635,-0.7952886
"39.06 sec",-0.108412,0.1321149,1.179138,-0.09923136,24.5739517211914,12.3465938568115,-12.5246801376343,-0.7456729,-0.1165856,-0.005381202,24.78512,12.12726,-12.66635,-0.7952886
"39.07 sec",0.00915649,0.2385947,1.195928,-0.09723091,24.5807418823242,12.3403148651123,-12.5264863967896,-0.7466732,-0.1128776,-0.01821018,24.78512,12.12726,-12.66635,-0.7952886
"39.08 sec",0.008920948,0.2386034,1.195928,-0.09523773,24.587574005127,12.3339853286743,-12.5279016494751,-0.7476698,-0.05147376,-0.0261299,24.78512,12.12726,-12.66635,-0.7952886
"39.09 sec",0.007712527,0.2111064,1.348942,-0.09336233,24.5944156646729,12.3276233673096,-12.5289325714111,-0.7486075,0.02431048,-0.02176737,24.78512,12.12726,-12.66635,-0.7952886
"39.1 sec",-0.008483877,-0.2386191,1.195928,-0.1156104,24.6012382507324,12.3212623596191,-12.5296173095703,-0.749519,0.08657075,-0.01458335,24.85619,12.05487,-12.66315,-0.8073242
"39.11 sec",-0.006402896,-0.1853194,1.534121,-0.1133233,24.6080169677734,12.3149290084839,-12.5299558639526,-0.7506625,0.07791823,-0.009882406,24.85619,12.05487,-12.66315,-0.8073242
"39.12 sec",-0.004272327,-0.1274681,2.223715,-0.1110427,24.6147556304932,12.3086242675781,-12.529990196228,-0.7518028,0.01959979,-0.007877504,24.85619,12.05487,-12.66315,-0.8073242
"39.13 sec",-0.003662999,-0.1129765,2.50758,-0.1088129,24.6214771270752,12.3023242950439,-12.5299739837646,-0.7529177,-0.03185159,-0.006681419,24.85619,12.05487,-12.66315,-0.8073242
"39.14 sec",-0.003528329,-0.1126065,2.515871,-0.1066308,24.6282196044922,12.2959938049316,-12.5301542282104,-0.7540088,-0.06486281,-0.005741209,24.85619,12.05487,-12.66315,-0.8073242
"39.15 sec",-0.003588608,-0.1185956,2.389451,-0.1044942,24.6350173950195,12.2896032333374,-12.5306072235107,-0.7550771,-0.08449727,-0.005010842,24.85619,12.05487,-12.66315,-0.8073242
"39.16 sec",-0.07566089,0.05260623,2.222076,-0.1024014,24.6418838500977,12.2831382751465,-12.5313024520874,-0.7561235,-0.09679924,-0.004491356,24.85619,12.05487,-12.66315,-0.8073242
"39.17 sec",0.003804827,0.1350905,2.099287,-0.1003389,24.6488265991211,12.276593208313,-12.5321674346924,-0.7571547,-0.0849534,-0.01254315,24.85619,12.05487,-12.66315,-0.8073242
"39.18 sec",0.003839229,0.1414397,2.005694,-0.09830809,24.6558246612549,12.2699775695801,-12.5331287384033,-0.7581701,-0.04479348,-0.01813267,24.85619,12.05487,-12.66315,-0.8073242
"39.19 sec",0.003798488,0.1451833,1.954378,-0.09635127,24.6628437042236,12.2633171081543,-12.5341348648071,-0.7591485,0.00359008,-0.0156094,24.85619,12.05487,-12.66315,-0.8073242
"39.2 sec",-0.005981791,-0.2386935,1.195928,-0.1121233,24.6698513031006,12.2566480636597,-12.5351505279541,-0.7601032,0.04602222,-0.0110534,24.92592,11.98432,-12.65372,-0.8161648
"39.21 sec",-0.005718523,-0.2386998,1.195928,-0.1098963,24.6768283843994,12.2499933242798,-12.535982131958,-0.7612166,0.03390552,-0.00787901,24.92592,11.98432,-12.65372,-0.8161648
"39.22 sec",-0.005457429,-0.2387058,1.195928,-0.1076878,24.6837902069092,12.2433481216431,-12.5364303588867,-0.7623209,-0.02311675,-0.006462286,24.92592,11.98432,-12.65372,-0.8161648
"39.23 sec",-0.00321569,-0.1466899,1.934642,-0.1055273,24.6907577514648,12.2366895675659,-12.5364942550659,-0.7634012,-0.08298541,-0.00580683,24.92592,11.98432,-12.65372,-0.8161648
"39.24 sec",-0.002313608,-0.1107013,2.55968,-0.1034118,24.6977710723877,12.2299833297729,-12.5363483428955,-0.7644589,-0.1213311,-0.005242132,24.92592,11.98432,-12.65372,-0.8161648
"39.25 sec",-0.04565422,-0.05882147,2.717459,-0.1013403,24.7048778533936,12.2231798171997,-12.5363292694092,-0.7654946,-0.134034,-0.004550928,24.92592,11.98432,-12.65372,-0.8161648
"39.26 sec",0.002036966,0.1080464,2.622428,-0.09930766,24.7121047973633,12.216251373291,-12.5366344451904,-0.766511,-0.1273914,-0.008943802,24.92592,11.98432,-12.65372,-0.8161648
"39.27 sec",0.002101149,0.1177152,2.407949,-0.0973109,24.7194423675537,12.2091979980469,-12.5372838973999,-0.7675093,-0.09249944,-0.01193581,24.92592,11.98432,-12.65372,-0.8161648
"39.28 sec",0.00218374,0.1294177,2.191307,-0.0953716,24.7268543243408,12.202054977417,-12.5382070541382,-0.768479,-0.04133343,-0.01015755,24.92592,11.98432,-12.65372,-0.8161648
"39.29 sec",0.00222694,0.1398735,2.028487,-0.09347689,24.7342929840088,12.1948690414429,-12.5393009185791,-0.7694263,0.007032221,-0.007229766,24.92592,11.98432,-12.65372,-0.8161648
"39.3 sec",-0.001532282,-0.1020378,2.776445,-0.1086168,24.741720199585,12.1876821517944,-12.540470123291,-0.7703564,0.04721896,-0.004497062,24.99534,11.91332,-12.65962,-0.8246648
"39.31 sec",-0.001422516,-0.1020394,2.776445,-0.1064616,24.7491073608398,12.1805286407471,-12.5418491363525,-0.771434,0.04966281,-0.002780872,24.99534,11.91332,-12.65962,-0.8246648
"39.32 sec",-0.001710071,-0.1329754,2.133138,-0.104328,24.7564449310303,12.1734180450439,-12.5436334609985,-0.7725008,0.02079095,-0.0019782,24.99534,11.91332,-12.65962,-0.8246648
"39.33 sec",-0.002182847,-0.1852195,1.53573,-0.1022379,24.7637596130371,12.1663246154785,-12.545672416687,-0.7735459,-0.01579552,-0.001632683,24.99534,11.91332,-12.65962,-0.8246648
"39.34 sec",-0.002264146,-0.2106353,1.352713,-0.1001906,24.7710838317871,12.1592206954956,-12.5476541519165,-0.7745695,-0.05616203,-0.00157222,24.99534,11.91332,-12.65962,-0.8246648
"39.35 sec",-0.1394234,0.06080359,1.406131,-0.0981847,24.7784366607666,12.1520872116089,-12.5493783950806,-0.7755725,-0.09690177,-0.001658349,24.99534,11.91332,-12.65962,-0.8246648
"39.36 sec",0.001567063,0.1782018,1.595576,-0.09621382,24.7858333587646,12.144907951355,-12.5508079528809,-0.7765579,-0.1002,-0.01776369,24.99534,11.91332,-12.65962,-0.8246648
"39.37 sec",0.001253382,0.1603058,1.771921,-0.09423757,24.793270111084,12.1376695632935,-12.5520009994507,-0.777546,-0.05611547,-0.03011881,24.99534,11.91332,-12.65962,-0.8246648
"39.38 sec",0.001027093,0.1490977,1.904031,-0.09236169,24.800724029541,12.1303815841675,-12.553050994873,-0.778484,0.001298552,-0.02783718,24.99534,11.91332,-12.65962,-0.8246648
"39.39 sec",0.0008567508,0.1431599,1.982442,-0.09054327,24.8081588745117,12.1230754852295,-12.5540361404419,-0.7793932,0.04893507,-0.02149659,24.99534,11.91332,-12.65962,-0.8246648
"39.4 sec",-0.0005205555,-0.102048,2.776444,-0.11576,24.8155460357666,12.1157884597778,-12.5550098419189,-0.7802883,0.08264652,-0.0151553,25.06252,11.84127,-12.68708,-0.8381683
"39.41 sec",-0.0004038985,-0.1020485,2.776444,-0.1134697,24.8228549957275,12.1085548400879,-12.5561780929565,-0.7814334,0.07641365,-0.01021633,25.06252,11.84127,-12.68708,-0.8381683
"39.42 sec",-0.0002875421,-0.1020489,2.776445,-0.1111853,24.8300800323486,12.1013832092285,-12.55774974823,-0.7825756,0.0396145,-0.006756554,25.06252,11.84127,-12.68708,-0.8381683
"39.43 sec",-0.0001736673,-0.1020492,2.776444,-0.1089497,24.8372592926025,12.0942430496216,-12.5597276687622,-0.7836934,0.0004846548,-0.004401551,25.06252,11.84127,-12.68708,-0.8381683
"39.44 sec",-6.228289e-05,-0.1020493,2.776445,-0.1067629,24.8444328308105,12.0871000289917,-12.5621118545532,-0.7847868,-0.03172795,-0.002828985,25.06252,11.84127,-12.68708,-0.8381683
"39.45 sec",-0.1692771,0.05290363,1.281883,-0.1046226,24.851634979248,12.0799236297607,-12.564902305603,-0.785857,-0.0554946,-0.001790195,25.06252,11.84127,-12.68708,-0.8381683
"39.46 sec",-0.0003574599,0.2387667,1.195928,-0.1025174,24.8588714599609,12.0727081298828,-12.5677442550659,-0.7869096,-0.0539503,-0.02082665,25.06252,11.84127,-12.68708,-0.8381683
"39.47 sec",-0.0006070271,0.2387662,1.195928,-0.1004069,24.8661212921143,12.0654602050781,-12.5702247619629,-0.7879648,-0.01096577,-0.03608546,25.06252,11.84127,-12.68708,-0.8381683
"39.48 sec",-0.0008434764,0.2387655,1.195928,-0.09840739,24.8733615875244,12.0581951141357,-12.572322845459,-0.7889646,0.05120017,-0.03391628,25.06252,11.84127,-12.68708,-0.8381683
"39.49 sec",-0.001071682,0.2387646,1.195928,-0.09647751,24.8805656433105,12.0509366989136,-12.5740356445312,-0.7899295,0.1072006,-0.02678296,25.06252,11.84127,-12.68708,-0.8381683
"39.5 sec",0.0005583391,-0.1020478,2.776445,-0.1213571,24.8877124786377,12.0437116622925,-12.5753612518311,-0.790879,0.1503427,-0.01952543,25.12458,11.77323,-12.73197,-0.8515575
"39.51 sec",0.0006807839,-0.102047,2.776445,-0.1189531,24.8947467803955,12.0365772247314,-12.5766687393188,-0.7920809,0.1413659,-0.01347017,25.12458,11.77323,-12.73197,-0.8515575
"39.52 sec",0.0008032674,-0.1020461,2.776444,-0.1165484,24.90163230896,12.0295648574829,-12.5783700942993,-0.7932833,0.09102552,-0.008817665,25.12458,11.77323,-12.73197,-0.8515575
"39.53 sec",0.0009230544,-0.1020451,2.776445,-0.1141967,24.9084224700928,12.0226335525513,-12.5804719924927,-0.7944592,0.03763763,-0.005472915,25.12458,11.77323,-12.73197,-0.8515575
"39.54 sec",0.001040055,-0.102044,2.776445,-0.1118995,24.915168762207,12.0157346725464,-12.5829792022705,-0.7956077,-0.00627103,-0.003162239,25.12458,11.77323,-12.73197,-0.8515575
"39.55 sec",-0.1088325,-0.0005327812,1.91017,-0.1096536,24.9219169616699,12.008828163147,-12.5858945846558,-0.7967307,-0.03865116,-0.001606794,25.12458,11.77323,-12.73197,-0.8515575
"39.56 sec",-0.002938839,0.2387493,1.195928,-0.1074659,24.9286918640137,12.0018892288208,-12.5890092849731,-0.7978246,-0.04929939,-0.01338791,25.12458,11.77323,-12.73197,-0.8515575
"39.57 sec",-0.003196322,0.238746,1.195928,-0.1052883,24.9354839324951,11.9949178695679,-12.59192943573,-0.7989134,-0.01523328,-0.0233752,25.12458,11.77323,-12.73197,-0.8515575
"39.58 sec",-0.003445153,0.2387426,1.195928,-0.1031837,24.9422740936279,11.9879312515259,-12.5944652557373,-0.7999656,0.04498583,-0.02255341,25.12458,11.77323,-12.73197,-0.8515575
"39.59 sec",-0.003686767,0.2387391,1.195928,-0.1011404,24.9490356445312,11.9809551239014,-12.5966176986694,-0.8009873,0.1015884,-0.0185744,25.12458,11.77323,-12.73197,-0.8515575
"39.6 sec",0.0016902,-0.1020354,2.776445,-0.1182768,24.9557456970215,11.9740133285522,-12.5983829498291,-0.8019903,0.1460078,-0.01442461,25.19042,11.7008,-12.75355,-0.8611287
"39.61 sec",0.001809867,-0.1020333,2.776444,-0.1159271,24.9623508453369,11.9671640396118,-12.6001310348511,-0.8031651,0.1382734,-0.01041353,25.19042,11.7008,-12.75355,-0.8611287
"39.62 sec",0.001928963,-0.1020311,2.776445,-0.1135886,24.9688148498535,11.9604387283325,-12.6022729873657,-0.8043344,0.08892561,-0.006771269,25.19042,11.7008,-12.75355,-0.8611287
"39.63 sec",0.002892305,-0.1445155,1.96362,-0.111299,24.9751853942871,11.9537954330444,-12.6048164367676,-0.8054792,0.0362593,-0.003919988,25.19042,11.7008,-12.75355,-0.8611287
"39.64 sec",0.005013701,-0.2387154,1.195928,-0.1090598,24.9815216064453,11.9471826553345,-12.607572555542,-0.8065988,-0.01210013,-0.001747417,25.19042,11.7008,-12.75355,-0.8611287
"39.65 sec",0.00527303,-0.2387099,1.195928,-0.1068662,24.9878616333008,11.9405632019043,-12.6101474761963,-0.8076956,-0.06399337,0.0001149115,25.19042,11.7008,-12.75355,-0.8611287
"39.66 sec",-0.1089095,0.13292,1.179328,-0.1047177,24.9942264556885,11.9339170455933,-12.6123380661011,-0.8087698,-0.1142812,0.001717965,25.19042,11.7008,-12.75355,-0.8611287
"39.67 sec",-0.005776817,0.2386984,1.195928,-0.1026049,25.0006370544434,11.9272241592407,-12.6141376495361,-0.8098263,-0.1109733,-0.01036595,25.19042,11.7008,-12.75355,-0.8611287
"39.68 sec",-0.006027345,0.2386923,1.195928,-0.1004857,25.0070877075195,11.9204807281494,-12.6155471801758,-0.8108858,-0.04999173,-0.02136136,25.19042,11.7008,-12.75355,-0.8611287
"39.69 sec",-0.005338297,0.2028139,1.403726,-0.09846795,25.0135478973389,11.9137086868286,-12.6165723800659,-0.8118947,0.02538749,-0.02180276,25.19042,11.7008,-12.75355,-0.8611287
"39.7 sec",0.006496804,-0.2386802,1.195928,-0.1179161,25.0199871063232,11.9069385528564,-12.617262840271,-0.8128715,0.08635028,-0.01881373,25.25728,11.62462,-12.75062,-0.8718296
"39.71 sec",0.004998767,-0.1753605,1.620573,-0.1155734,25.0263824462891,11.9001979827881,-12.6176223754883,-0.8140429,0.07667452,-0.01388329,25.25728,11.62462,-12.75062,-0.8718296
"39.72 sec",0.003765771,-0.1265969,2.239199,-0.1132287,25.032735824585,11.8934869766235,-12.6176986694336,-0.8152152,0.01943705,-0.008519843,25.25728,11.62462,-12.75062,-0.8718296
"39.73 sec",0.003526977,-0.1141251,2.482569,-0.110939,25.0390739440918,11.8867816925049,-12.6177501678467,-0.8163601,-0.0307566,-0.004318695,25.25728,11.62462,-12.75062,-0.8718296
"39.74 sec",0.003662209,-0.1143773,2.477034,-0.1087073,25.045431137085,11.8800477981567,-12.6179971694946,-0.8174759,-0.06365355,-0.001431093,25.25728,11.62462,-12.75062,-0.8718296
"39.75 sec",0.003985033,-0.1203936,2.353726,-0.1065265,25.0518398284912,11.8732557296753,-12.6185007095337,-0.8185663,-0.08378453,0.0004701199,25.25728,11.62462,-12.75062,-0.8718296
"39.76 sec",-0.07342033,0.05505823,2.196092,-0.1043918,25.0583190917969,11.8663902282715,-12.6192283630371,-0.8196337,-0.09672886,0.001734012,25.25728,11.62462,-12.75062,-0.8718296
"39.77 sec",-0.004784376,0.1359484,2.085663,-0.1022891,25.0648708343506,11.859447479248,-12.6201086044312,-0.820685,-0.08495297,-0.006443139,25.25728,11.62462,-12.75062,-0.8718296
"39.78 sec",-0.005135073,0.141774,2.000431,-0.1002107,25.0714778900146,11.8524351119995,-12.6210765838623,-0.8217242,-0.04452239,-0.01408536,25.25728,11.62462,-12.75062,-0.8718296
"39.79 sec",-0.005401735,0.1451404,1.954277,-0.0982002,25.0781059265137,11.8453807830811,-12.6220846176147,-0.8227295,0.003997423,-0.01471252,25.25728,11.62462,-12.75062,-0.8718296
