Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw,desired x,desired y,desired z,desired yaw
"17.18 sec",0.03278221,0.1598955,1.740893,0.04125404,9.15413951873779,14.3205537796021,-9.18361949920654,0.9885302,0.02038933,-0.0906394,9.305323,14.56245,-9.271363,1.009157
"17.19 sec",0.02992197,0.1454739,1.911709,0.04029036,9.16074657440186,14.33030128479,-9.18460655212402,0.989012,0.06614193,-0.06150603,9.305323,14.56245,-9.271363,1.009157
"17.2 sec",-0.02064578,-0.09994615,2.776445,-0.1268606,9.16736793518066,14.3399677276611,-9.18551921844482,0.9894605,0.09701588,-0.03429883,9.38823,14.63368,-9.322448,0.9260302
"17.21 sec",-0.02052762,-0.09997041,2.776445,-0.1244924,9.1739616394043,14.3495225906372,-9.18660640716553,0.9882764,0.0875202,-0.01914966,9.38823,14.63368,-9.322448,0.9260302
"17.22 sec",-0.02040233,-0.09999596,2.776445,-0.121982,9.18051338195801,14.3589630126953,-9.18809509277344,0.9870211,0.04794641,-0.01469795,9.38823,14.63368,-9.322448,0.9260302
"17.23 sec",-0.02028032,-0.1000207,2.776445,-0.1195381,9.18704605102539,14.3683366775513,-9.18998908996582,0.9857992,0.006727392,-0.01440855,9.38823,14.63368,-9.322448,0.9260302
"17.24 sec",-0.1000243,0.02026228,2.776445,-0.1171483,9.19359016418457,14.3776903152466,-9.19229030609131,0.9846043,-0.02695869,-0.01544951,9.38823,14.63368,-9.322448,0.9260302
"17.25 sec",-0.100048,0.020145,2.776445,-0.1148107,9.20017242431641,14.3870601654053,-9.19499778747559,0.9834355,-0.03771715,-0.02598996,9.38823,14.63368,-9.322448,0.9260302
"17.26 sec",0.04627964,0.2343229,1.195928,-0.1124985,9.20681285858154,14.3964509963989,-9.19811058044434,0.9822794,-0.02976573,-0.04373722,9.38823,14.63368,-9.322448,0.9260302
"17.27 sec",0.04601911,0.2343733,1.195928,-0.1102545,9.21350383758545,14.4058446884155,-9.20125484466553,0.9811574,0.007394669,-0.04323636,9.38823,14.63368,-9.322448,0.9260302
"17.28 sec",0.04577418,0.2344204,1.195928,-0.1081455,9.22021293640137,14.4152202606201,-9.20401477813721,0.9801029,0.06330808,-0.02564683,9.38823,14.63368,-9.322448,0.9260302
"17.29 sec",0.04553467,0.2344662,1.195928,-0.1060834,9.22691345214844,14.4245557785034,-9.20639038085938,0.9790719,0.1141522,-0.00619036,9.38823,14.63368,-9.322448,0.9260302
"17.3 sec",-0.01950532,-0.1001742,2.776444,-0.1048883,9.23357963562012,14.4338331222534,-9.2083797454834,0.9780438,0.1534937,0.01001679,9.449335,14.72049,-9.366714,0.9255996
"17.31 sec",-0.01940074,-0.1001945,2.776444,-0.102797,9.24015522003174,14.4429941177368,-9.21035003662109,0.9769982,0.1425988,0.01444233,9.449335,14.72049,-9.366714,0.9255996
"17.32 sec",-0.01929915,-0.100214,2.776444,-0.1007659,9.24660682678223,14.4520063400269,-9.21271228790283,0.9759826,0.09177899,0.009234667,9.449335,14.72049,-9.366714,0.9255996
"17.33 sec",-0.01920021,-0.100233,2.776444,-0.09878826,9.25297737121582,14.460919380188,-9.21547698974609,0.9749938,0.03844767,0.00207989,9.449335,14.72049,-9.366714,0.9255996
"17.34 sec",-0.0233195,-0.1224898,2.274457,-0.0968399,9.25931453704834,14.4697904586792,-9.21864604949951,0.9740196,-0.005251662,-0.004278706,9.449335,14.72049,-9.366714,0.9255996
"17.35 sec",0.05186074,0.2238301,1.193333,-0.09492052,9.26565837860107,14.4786605834961,-9.2221040725708,0.9730599,-0.04000803,-0.009632843,9.449335,14.72049,-9.366714,0.9255996
"17.36 sec",0.04391784,0.234769,1.195928,-0.09303451,9.2720251083374,14.4875516891479,-9.22546100616455,0.9721169,-0.02661451,-0.005215144,9.449335,14.72049,-9.366714,0.9255996
"17.37 sec",0.04370852,0.2348073,1.195928,-0.09123504,9.27840232849121,14.4964532852173,-9.22843360900879,0.9712172,0.0277572,0.006359491,9.449335,14.72049,-9.366714,0.9255996
"17.38 sec",0.04350358,0.2348447,1.195928,-0.08947349,9.28476619720459,14.5053424835205,-9.23102378845215,0.9703364,0.08513632,0.01725907,9.449335,14.72049,-9.366714,0.9255996
"17.39 sec",0.0433001,0.2348816,1.195928,-0.08772469,9.29109382629395,14.514196395874,-9.23322772979736,0.969462,0.1322498,0.02579423,9.449335,14.72049,-9.366714,0.9255996
"17.4 sec",-0.01855954,-0.1003532,2.776444,-0.09305751,9.29736423492432,14.5229940414429,-9.2350435256958,0.9685951,0.1669694,0.03188919,9.512719,14.80703,-9.398574,0.9220664
"17.41 sec",-0.01846719,-0.1003702,2.776445,-0.09121406,9.3035192489624,14.5316772460938,-9.23683738708496,0.9676734,0.1520096,0.02881898,9.512719,14.80703,-9.398574,0.9220664
"17.42 sec",-0.0183785,-0.1003864,2.776445,-0.08944392,9.30952548980713,14.5402145385742,-9.23902320861816,0.9667884,0.09804825,0.01867174,9.512719,14.80703,-9.398574,0.9220664
"17.43 sec",-0.01829178,-0.1004022,2.776445,-0.08771348,9.31543254852295,14.5486536026001,-9.24160766601562,0.9659231,0.04247869,0.008327854,9.512719,14.80703,-9.398574,0.9220664
"17.44 sec",-0.0369297,-0.2048508,1.368982,-0.08599782,9.32129669189453,14.5570507049561,-9.24459838867188,0.9650653,-0.002739093,-6.407258e-05,9.512719,14.80703,-9.398574,0.9220664
"17.45 sec",0.00635061,-0.1854445,1.182295,-0.08431423,9.32715797424316,14.5654458999634,-9.24766159057617,0.9642235,-0.04806414,-0.008388507,9.512719,14.80703,-9.398574,0.9220664
"17.46 sec",0.04188572,0.2351334,1.195928,-0.08264267,9.33304119110107,14.57386302948,-9.2503833770752,0.9633877,-0.09054794,-0.01150141,9.512719,14.80703,-9.398574,0.9220664
"17.47 sec",0.04169487,0.2351667,1.195928,-0.08100438,9.33895778656006,14.5823183059692,-9.25271701812744,0.9625686,-0.07333684,-0.004842746,9.512719,14.80703,-9.398574,0.9220664
"17.48 sec",0.04151452,0.235198,1.195928,-0.07945657,9.3449010848999,14.5908060073853,-9.25466537475586,0.9617947,-0.007712145,0.006295193,9.512719,14.80703,-9.398574,0.9220664
"17.49 sec",0.04133768,0.2352286,1.195928,-0.07793891,9.35084342956543,14.5992994308472,-9.2562313079834,0.9610358,0.06017553,0.0166264,9.512719,14.80703,-9.398574,0.9220664
"17.5 sec",-0.0211686,-0.1201157,2.324942,-0.09505939,9.35675811767578,14.6077690124512,-9.25741195678711,0.9602792,0.1155118,0.02467721,9.57963,14.8961,-9.40229,0.9127495
"17.51 sec",-0.024514,-0.1399905,1.997068,-0.09318626,9.36259841918945,14.6161708831787,-9.25847244262695,0.9593427,0.1147504,0.02316016,9.57963,14.8961,-9.40229,0.9127495
"17.52 sec",-0.02667428,-0.1532493,1.825862,-0.09136701,9.36834907531738,14.6244878768921,-9.25962829589844,0.958433,0.06631614,0.01367378,9.57963,14.8961,-9.40229,0.9127495
"17.53 sec",-0.02714406,-0.1567948,1.7852,-0.08960021,9.37405300140381,14.6327600479126,-9.2607593536377,0.9575496,0.009384585,0.003056626,9.57963,14.8961,-9.40229,0.9127495
"17.54 sec",-0.02650306,-0.1538628,1.819186,-0.08785439,9.37974834442139,14.6410255432129,-9.26181221008301,0.9566767,-0.04053039,-0.00608269,9.57963,14.8961,-9.40229,0.9127495
"17.55 sec",-0.0254899,-0.148706,1.882013,-0.08612323,9.38546943664551,14.649317741394,-9.26278400421143,0.9558111,-0.07844722,-0.01295443,9.57963,14.8961,-9.40229,0.9127495
"17.56 sec",-0.03683554,0.1008298,1.934534,-0.08441198,9.3912410736084,14.6576623916626,-9.26369667053223,0.9549555,-0.1043882,-0.01761531,9.57963,14.8961,-9.40229,0.9127495
"17.57 sec",0.02381038,0.1402764,1.994797,-0.08271742,9.39708232879639,14.6660747528076,-9.26457595825195,0.9541082,-0.09206684,-0.02192433,9.57963,14.8961,-9.40229,0.9127495
"17.58 sec",0.023444,0.1387965,2.016191,-0.081074,9.40299034118652,14.6745471954346,-9.26545143127441,0.9532865,-0.04595641,-0.01913262,9.57963,14.8961,-9.40229,0.9127495
"17.59 sec",0.02331247,0.13868,2.018136,-0.07949793,9.40894031524658,14.6830453872681,-9.26634788513184,0.9524985,0.004611982,-0.009948132,9.57963,14.8961,-9.40229,0.9127495
"17.6 sec",-0.03916558,-0.2355933,1.195928,-0.1064841,9.41489696502686,14.6915349960327,-9.26727104187012,0.9517233,0.04656107,-0.0005994287,9.647625,14.9839,-9.386256,0.8984812
"17.61 sec",-0.03892137,-0.2356331,1.195928,-0.1043918,9.42083549499512,14.6999969482422,-9.26802635192871,0.9506772,0.03403663,-0.0002949499,9.647625,14.9839,-9.386256,0.8984812
"17.62 sec",-0.0386823,-0.2356717,1.195928,-0.1023439,9.4267635345459,14.7084436416626,-9.26839923858643,0.9496532,-0.02254086,-0.007736084,9.647625,14.9839,-9.386256,0.8984812
"17.63 sec",-0.03844903,-0.2357092,1.195928,-0.100346,9.43270397186279,14.7168989181519,-9.26838779449463,0.9486542,-0.08179362,-0.01609078,9.647625,14.9839,-9.386256,0.8984812
"17.64 sec",-0.0191411,-0.1172041,2.387444,-0.09837246,9.43868064880371,14.7253885269165,-9.26799201965332,0.9476675,-0.1303119,-0.02306723,9.647625,14.9839,-9.386256,0.8984812
"17.65 sec",-0.04275203,-0.06429749,2.770251,-0.0964123,9.44474124908447,14.733959197998,-9.26748752593994,0.9466874,-0.1522114,-0.02598976,9.647625,14.9839,-9.386256,0.8984812
"17.66 sec",0.01626334,0.1007495,2.776445,-0.0944804,9.45094013214111,14.7426671981812,-9.26727104187012,0.9457214,-0.1460325,-0.02830974,9.647625,14.9839,-9.386256,0.8984812
"17.67 sec",0.01616892,0.1007646,2.776445,-0.09260309,9.4572868347168,14.7515125274658,-9.26744556427002,0.9447828,-0.1089226,-0.02499678,9.647625,14.9839,-9.386256,0.8984812
"17.68 sec",0.01657888,0.1039297,2.692589,-0.09079766,9.46374893188477,14.760458946228,-9.2680196762085,0.9438801,-0.05640361,-0.01596318,9.647625,14.9839,-9.386256,0.8984812
"17.69 sec",0.01920436,0.121159,2.311623,-0.08902514,9.47027397155762,14.7694549560547,-9.26897716522217,0.9429938,-0.008974848,-0.006865797,9.647625,14.9839,-9.386256,0.8984812
"17.7 sec",-0.03692191,-0.2359488,1.195928,-0.1051632,9.47681522369385,14.7784576416016,-9.27020931243896,0.9421183,0.02985955,0.0008295323,9.71336,15.07022,-9.382975,0.8895367
"17.71 sec",-0.0310738,-0.1993655,1.411566,-0.1030855,9.48334407806396,14.7874431610107,-9.2713508605957,0.9410794,0.01820357,0.0002743458,9.71336,15.07022,-9.382975,0.8895367
"17.72 sec",-0.02266219,-0.1458951,1.922836,-0.1010548,9.48986721038818,14.7964210510254,-9.27216148376465,0.9400641,-0.03081527,-0.006459826,9.71336,15.07022,-9.382975,0.8895367
"17.73 sec",-0.01979503,-0.1281689,2.187202,-0.09905827,9.49641132354736,14.8054180145264,-9.27281761169434,0.9390658,-0.07278132,-0.01236407,9.71336,15.07022,-9.382975,0.8895367
"17.74 sec",-0.01902977,-0.1239999,2.260653,-0.09708488,9.50300884246826,14.8144664764404,-9.27351379394531,0.9380791,-0.09806971,-0.01586806,9.71336,15.07022,-9.382975,0.8895367
"17.75 sec",-0.01550112,0.1007219,2.217345,-0.0951438,9.50968456268311,14.8235921859741,-9.27433395385742,0.9371086,-0.1113398,-0.01762969,9.71336,15.07022,-9.382975,0.8895367
"17.76 sec",0.01980816,0.1307831,2.144683,-0.09323883,9.51644802093506,14.832802772522,-9.27528762817383,0.9361561,-0.09177679,-0.01804299,9.71336,15.07022,-9.382975,0.8895367
"17.77 sec",0.02052622,0.1364073,2.05709,-0.09139287,9.52328395843506,14.8420810699463,-9.27634620666504,0.9352331,-0.04458041,-0.01358817,9.71336,15.07022,-9.382975,0.8895367
"17.78 sec",0.02111191,0.1411873,1.988178,-0.08960366,9.53015995025635,14.8513889312744,-9.27747344970703,0.9343385,0.005030465,-0.005626986,9.71336,15.07022,-9.382975,0.8895367
"17.79 sec",0.02143909,0.1442623,1.946353,-0.08784294,9.53703784942627,14.8606910705566,-9.27863311767578,0.9334581,0.04670287,0.002007499,9.71336,15.07022,-9.382975,0.8895367
"17.8 sec",-0.01494115,-0.1009534,2.776445,-0.1028373,9.54388809204102,14.8699569702148,-9.27979373931885,0.9325891,0.07849752,0.008143361,9.779069,15.15513,-9.410803,0.8811705
"17.81 sec",-0.01483848,-0.1009685,2.776445,-0.1008002,9.55067729949951,14.8791570663452,-9.28114032745361,0.9315705,0.07269103,0.008412129,9.779069,15.15513,-9.410803,0.8811705
"17.82 sec",-0.01473758,-0.1009832,2.776445,-0.09879816,9.55739879608154,14.8882856369019,-9.28289031982422,0.9305695,0.03695954,0.003965221,9.779069,15.15513,-9.410803,0.8811705
"17.83 sec",-0.01463887,-0.1009975,2.776445,-0.09684002,9.56408596038818,14.8973770141602,-9.28504657745361,0.9295905,-0.001114515,-0.001055589,9.779069,15.15513,-9.410803,0.8811705
"17.84 sec",-0.01511345,-0.1049971,2.67144,-0.09491515,9.57077503204346,14.9064674377441,-9.28761005401611,0.928628,-0.03248317,-0.005261209,9.779069,15.15513,-9.410803,0.8811705
"17.85 sec",0.00426922,0.2149842,1.189391,-0.0930227,9.57749557495117,14.9155883789062,-9.29055500030518,0.9276818,-0.05610252,-0.008445092,9.779069,15.15513,-9.410803,0.8811705
"17.86 sec",0.03332577,0.2364738,1.195928,-0.0911628,9.58425235748291,14.9247446060181,-9.29350090026855,0.9267519,-0.03574765,-0.008481924,9.779069,15.15513,-9.410803,0.8811705
"17.87 sec",0.03311585,0.2365027,1.195928,-0.08937085,9.59102439880371,14.9339141845703,-9.29606246948242,0.9258559,0.0220731,-0.00264464,9.779069,15.15513,-9.410803,0.8811705
"17.88 sec",0.03291255,0.2365306,1.195928,-0.08763564,9.59778881072998,14.9430713653564,-9.29824161529541,0.9249883,0.08196674,0.006153218,9.779069,15.15513,-9.410803,0.8811705
"17.89 sec",0.03271177,0.2365579,1.195928,-0.085922,9.60452270507812,14.9521923065186,-9.30003452301025,0.9241315,0.1308118,0.01413131,9.779069,15.15513,-9.410803,0.8811705
"17.9 sec",-0.01400263,-0.1010874,2.776445,-0.09967887,9.61120223999023,14.961256980896,-9.30143928527832,0.923283,0.1666796,0.02026226,9.840196,15.23459,-9.464669,0.8734435
"17.91 sec",-0.01390316,-0.101101,2.776444,-0.09770763,9.61777019500732,14.9702072143555,-9.30282306671143,0.9222974,0.1521811,0.01916869,9.840196,15.23459,-9.464669,0.8734435
"17.92 sec",-0.01380633,-0.1011143,2.776445,-0.09578896,9.62419414520264,14.9790077209473,-9.30459785461426,0.921338,0.09818827,0.01240381,9.840196,15.23459,-9.464669,0.8734435
"17.93 sec",-0.01371166,-0.1011271,2.776445,-0.09391332,9.63052082061768,14.9877109527588,-9.30677223205566,0.9204002,0.04244045,0.005222498,9.840196,15.23459,-9.464669,0.8734435
"17.94 sec",-0.01361818,-0.1011397,2.776445,-0.09206164,9.63680553436279,14.9963703155518,-9.30935287475586,0.9194744,-0.002966102,-0.0006852171,9.840196,15.23459,-9.464669,0.8734435
"17.95 sec",-0.0385552,0.07297189,2.460201,-0.09023404,9.64309310913086,15.0050315856934,-9.31233978271484,0.9185606,-0.03628434,-0.005038617,9.840196,15.23459,-9.464669,0.8734435
"17.96 sec",0.03119402,0.2367591,1.195928,-0.08842885,9.64941215515137,15.0137224197388,-9.31565856933594,0.917658,-0.03905562,-0.0109662,9.840196,15.23459,-9.464669,0.8734435
"17.97 sec",0.03098711,0.2367857,1.195928,-0.08666468,9.65575885772705,15.0224361419678,-9.31892585754395,0.9167759,0.001036313,-0.01009,9.840196,15.23459,-9.464669,0.8734435
"17.98 sec",0.03078929,0.2368111,1.195928,-0.08497822,9.66211032867432,15.0311460494995,-9.32180976867676,0.9159327,0.05957307,-0.001799891,9.840196,15.23459,-9.464669,0.8734435
"17.99 sec",0.03059548,0.2368357,1.195928,-0.08332598,9.6684398651123,15.0398263931274,-9.32430934906006,0.9151065,0.1124251,0.00715485,9.840196,15.23459,-9.464669,0.8734435
"18 sec",-0.01309439,-0.1012086,2.776445,-0.1023167,9.67472648620605,15.0484571456909,-9.32642269134521,0.9142883,0.1531872,0.01454,9.907965,15.3211,-9.484731,0.86313
"18.01 sec",-0.01299232,-0.1012217,2.776445,-0.1002966,9.68091201782227,15.0569791793823,-9.32851696014404,0.9132783,0.1428569,0.01489302,9.907965,15.3211,-9.484731,0.86313
"18.02 sec",-0.01338886,-0.1051485,2.673473,-0.09831643,9.68696403503418,15.0653619766235,-9.33100414276123,0.9122882,0.09196054,0.009583241,9.907965,15.3211,-9.484731,0.86313
"18.03 sec",-0.02970712,-0.2369467,1.195928,-0.09638238,9.69292831420898,15.0736522674561,-9.33386707305908,0.9113212,0.03791475,0.003520286,9.907965,15.3211,-9.484731,0.86313
"18.04 sec",-0.02948564,-0.2369739,1.195928,-0.09449553,9.69886302947998,15.0819120407104,-9.33673477172852,0.9103777,-0.02221225,-0.003534123,9.907965,15.3211,-9.484731,0.86313
"18.05 sec",-0.09958648,-0.1492916,1.180922,-0.09264922,9.70480728149414,15.0901803970337,-9.33921909332275,0.9094546,-0.08288892,-0.01079187,9.907965,15.3211,-9.484731,0.86313
"18.06 sec",-0.08431084,0.1504598,1.179468,-0.09084666,9.71078681945801,15.098482131958,-9.3413143157959,0.9085533,-0.1216771,-0.02486479,9.907965,15.3211,-9.484731,0.86313
"18.07 sec",0.02884107,0.2370517,1.195928,-0.08900511,9.71681976318359,15.1068286895752,-9.34301471710205,0.9076325,-0.1042526,-0.0420685,9.907965,15.3211,-9.484731,0.86313
"18.08 sec",0.02863143,0.2370766,1.195928,-0.08721972,9.72290897369385,15.1152076721191,-9.34432411193848,0.9067398,-0.03899208,-0.04250647,9.907965,15.3211,-9.484731,0.86313
"18.09 sec",0.02271999,0.1887545,1.496856,-0.08557558,9.72903060913086,15.123589515686,-9.34524917602539,0.9059178,0.03525969,-0.02877238,9.907965,15.3211,-9.484731,0.86313
"18.1 sec",-0.02824761,-0.2371218,1.195928,-0.1155185,9.73515319824219,15.1319408416748,-9.34586238861084,0.9051058,0.09218418,-0.01398011,9.978744,15.40775,-9.481468,0.8473465
"18.11 sec",-0.02050639,-0.1730209,1.631724,-0.1132454,9.74124813079834,15.1402406692505,-9.34616851806641,0.9039692,0.07918655,-0.008133424,9.978744,15.40775,-9.481468,0.8473465
"18.12 sec",-0.01452814,-0.1234588,2.281238,-0.1109849,9.74731540679932,15.1484956741333,-9.34619331359863,0.902839,0.02081629,-0.009310054,9.978744,15.40775,-9.481468,0.8473465
"18.13 sec",-0.01297922,-0.1113,2.529519,-0.1087728,9.75337982177734,15.1567316055298,-9.34620571136475,0.9017329,-0.02945383,-0.01113086,9.978744,15.40775,-9.481468,0.8473465
"18.14 sec",-0.01293728,-0.1119991,2.514112,-0.1065986,9.75947570800781,15.1649866104126,-9.34643650054932,0.9006459,-0.06205557,-0.01215703,9.978744,15.40775,-9.481468,0.8473465
"18.15 sec",-0.03922737,-0.08646029,2.370385,-0.1044652,9.7656307220459,15.1732912063599,-9.34694480895996,0.8995792,-0.08190879,-0.0126177,9.978744,15.40775,-9.481468,0.8473465
"18.16 sec",-0.05120003,0.07513113,2.209389,-0.1023762,9.77186012268066,15.1816644668579,-9.34769058227539,0.8985347,-0.09099586,-0.01587768,9.978744,15.40775,-9.481468,0.8473465
"18.17 sec",0.01515214,0.1350126,2.088363,-0.1003151,9.77816677093506,15.1901054382324,-9.34859848022461,0.8975041,-0.07412559,-0.02284883,9.978744,15.40775,-9.481468,0.8473465
"18.18 sec",0.01570145,0.1412238,1.997327,-0.0983063,9.78454113006592,15.1985921859741,-9.3495979309082,0.8964997,-0.03274554,-0.02284548,9.978744,15.40775,-9.481468,0.8473465
"18.19 sec",0.01594801,0.1447355,1.94941,-0.09637284,9.79095363616943,15.2070903778076,-9.35063743591309,0.895533,0.01363618,-0.01538641,9.978744,15.40775,-9.481468,0.8473465
"18.2 sec",-0.02577492,-0.2373981,1.195928,-0.1101846,9.79736995697021,15.2155694961548,-9.35168266296387,0.8945856,0.05341571,-0.006982364,10.04641,15.49312,-9.473094,0.8394933
"18.21 sec",-0.025518,-0.2374253,1.195928,-0.1079997,9.80376815795898,15.2240161895752,-9.35254287719727,0.8934932,0.03914501,-0.004747735,10.04641,15.49312,-9.473094,0.8394933
"18.22 sec",-0.02526599,-0.2374518,1.195928,-0.1058569,9.81015586853027,15.2324438095093,-9.35301876068115,0.8924218,-0.01932318,-0.008099998,10.04641,15.49312,-9.473094,0.8394933
"18.23 sec",-0.01433355,-0.1351645,2.087406,-0.1037648,9.81655406951904,15.2408771514893,-9.35311222076416,0.8913757,-0.08013966,-0.01248363,10.04641,15.49312,-9.473094,0.8394933
"18.24 sec",-0.01143572,-0.108788,2.590917,-0.1016988,9.82300281524658,15.2493562698364,-9.35303020477295,0.8903427,-0.1178977,-0.01505105,10.04641,15.49312,-9.473094,0.8394933
"18.25 sec",-0.08910269,-0.001803684,2.680996,-0.09966338,9.82954978942871,15.2579298019409,-9.35312366485596,0.889325,-0.1299574,-0.01536226,10.04641,15.49312,-9.473094,0.8394933
"18.26 sec",0.0113635,0.1102456,2.557333,-0.09765542,9.83621883392334,15.2666206359863,-9.35354042053223,0.888321,-0.1171213,-0.02373392,10.04641,15.49312,-9.473094,0.8394933
"18.27 sec",0.0122664,0.1202094,2.346525,-0.09568691,9.84300708770752,15.275408744812,-9.35427856445312,0.8873368,-0.07755448,-0.0274143,10.04641,15.49312,-9.473094,0.8394933
"18.28 sec",0.01328225,0.1314498,2.147118,-0.09380352,9.84988021850586,15.2842493057251,-9.35526084899902,0.8863951,-0.02738648,-0.02091204,10.04641,15.49312,-9.473094,0.8394933
"18.29 sec",0.01409598,0.1408537,2.004834,-0.09196615,9.85679149627686,15.2931003570557,-9.35638618469238,0.8854764,0.01838027,-0.01231847,10.04641,15.49312,-9.473094,0.8394933
"18.3 sec",-0.01008658,-0.1015513,2.776445,-0.1089574,9.86370182037354,15.301929473877,-9.35757064819336,0.884571,0.0558182,-0.004564469,10.11513,15.5769,-9.479925,0.8300923
"18.31 sec",-0.009977228,-0.1015621,2.776445,-0.1068001,9.87057590484619,15.3107061386108,-9.35895729064941,0.8834924,0.05586206,-0.001326995,10.11513,15.5769,-9.479925,0.8300923
"18.32 sec",-0.01178415,-0.1213755,2.325217,-0.104664,9.87740516662598,15.3194236755371,-9.36074924468994,0.8824243,0.02512553,-0.002003836,10.11513,15.5769,-9.479925,0.8300923
"18.33 sec",-0.01711904,-0.1787769,1.583469,-0.1025758,9.88421535491943,15.3281135559082,-9.36284065246582,0.8813802,-0.01150109,-0.00396075,10.11513,15.5769,-9.479925,0.8300923
"18.34 sec",-0.02037635,-0.2156282,1.316253,-0.1005329,9.89103412628174,15.3368091583252,-9.3649377822876,0.8803588,-0.05105514,-0.006698004,10.11513,15.5769,-9.479925,0.8300923
"18.35 sec",-0.0985663,0.1137416,1.335523,-0.09853363,9.8978796005249,15.3455295562744,-9.36678123474121,0.8793591,-0.09261439,-0.009945658,10.11513,15.5769,-9.479925,0.8300923
"18.36 sec",0.01715727,0.185085,1.530525,-0.09655392,9.90476894378662,15.3542900085449,-9.3683032989502,0.8783693,-0.09123451,-0.02209025,10.11513,15.5769,-9.479925,0.8300923
"18.37 sec",0.01507574,0.1641664,1.723544,-0.09459662,9.91170883178711,15.3630886077881,-9.36955642700195,0.8773906,-0.04246275,-0.02733906,10.11513,15.5769,-9.479925,0.8300923
"18.38 sec",0.01370736,0.1506864,1.87652,-0.09274065,9.91868686676025,15.371898651123,-9.37063789367676,0.8764626,0.01473953,-0.02055567,10.11513,15.5769,-9.479925,0.8300923
"18.39 sec",0.01291181,0.1433243,1.97234,-0.09092605,9.92566967010498,15.380687713623,-9.37163639068604,0.8755553,0.06017581,-0.01166459,10.11513,15.5769,-9.479925,0.8300923
"18.4 sec",-0.009081126,-0.1016458,2.776444,-0.1100184,9.93262481689453,15.38942527771,-9.37261199951172,0.8746577,0.09115173,-0.004041038,10.1838,15.65843,-9.508044,0.8196485
"18.41 sec",-0.008970535,-0.1016556,2.776445,-0.1078387,9.93951797485352,15.3980798721313,-9.37378025054932,0.8735679,0.08246508,-0.0009173104,10.1838,15.65843,-9.508044,0.8196485
"18.42 sec",-0.008861105,-0.1016652,2.776445,-0.1056821,9.94634056091309,15.4066486358643,-9.37534999847412,0.8724896,0.04379494,-0.00150794,10.1838,15.65843,-9.508044,0.8196485
"18.43 sec",-0.00875407,-0.1016744,2.776445,-0.103573,9.95312595367432,15.4151697158813,-9.37732601165771,0.871435,0.003338951,-0.003110718,10.1838,15.65843,-9.508044,0.8196485
"18.44 sec",-0.008649109,-0.1016834,2.776445,-0.1015048,9.95991039276123,15.4236831665039,-9.3797082901001,0.8704009,-0.02977243,-0.00469879,10.1838,15.65843,-9.508044,0.8196485
"18.45 sec",-0.1191925,0.09474281,1.346905,-0.09947574,9.9667272567749,15.4322233200073,-9.38249778747559,0.8693864,-0.05413035,-0.005957541,10.1838,15.65843,-9.508044,0.8196485
"18.46 sec",0.01960524,0.237976,1.195928,-0.09747064,9.97358131408691,15.4407997131348,-9.38535404205322,0.8683838,-0.04813462,-0.01974186,10.1838,15.65843,-9.508044,0.8196485
"18.47 sec",0.01937149,0.2379948,1.195928,-0.09548759,9.98046398162842,15.4493894577026,-9.38786506652832,0.8673923,-0.001686085,-0.02730711,10.1838,15.65843,-9.508044,0.8196485
"18.48 sec",0.01915084,0.2380123,1.195928,-0.09361577,9.98735904693604,15.4579696655273,-9.38999366760254,0.8664564,0.05959689,-0.02055383,10.1838,15.65843,-9.508044,0.8196485
"18.49 sec",0.01893633,0.2380292,1.195928,-0.09179628,9.99424076080322,15.4665155410767,-9.39173793792725,0.8655466,0.1135352,-0.01068817,10.1838,15.65843,-9.508044,0.8196485
"18.5 sec",-0.008064898,-0.1017312,2.776445,-0.1116178,10.0010833740234,15.4750061035156,-9.39309597015381,0.864647,0.1546535,-0.00180754,10.24871,15.73452,-9.55162,0.8088381
"18.51 sec",-0.007952698,-0.10174,2.776445,-0.1094083,10.007830619812,15.4833822250366,-9.39443397521973,0.8635422,0.1441826,0.001870848,10.24871,15.73452,-9.55162,0.8088381
"18.52 sec",-0.007841675,-0.1017486,2.776445,-0.1072222,10.0144500732422,15.4916124343872,-9.396164894104,0.8624492,0.09288438,0.001113341,10.24871,15.73452,-9.55162,0.8088381
"18.53 sec",-0.007733216,-0.1017569,2.776445,-0.1050867,10.0209846496582,15.4997453689575,-9.39829635620117,0.8613814,0.03889035,-0.0008424887,10.24871,15.73452,-9.55162,0.8088381
"18.54 sec",-0.007626812,-0.1017649,2.776444,-0.1029918,10.0274839401245,15.5078363418579,-9.40083408355713,0.860334,-0.005397744,-0.00277456,10.24871,15.73452,-9.55162,0.8088381
"18.55 sec",-0.1224152,0.04281493,1.787178,-0.1009352,10.033989906311,15.5159292221069,-9.40377902984619,0.8593057,-0.03801358,-0.004310416,10.24871,15.73452,-9.55162,0.8088381
"18.56 sec",0.01722645,0.2381566,1.195928,-0.09891748,10.0405263900757,15.5240478515625,-9.40689563751221,0.8582968,-0.04379129,-0.018794,10.24871,15.73452,-9.55162,0.8088381
"18.57 sec",0.01698995,0.2381732,1.195928,-0.0969125,10.0470924377441,15.5321807861328,-9.40978336334229,0.8572943,-0.005933543,-0.02729147,10.24871,15.73452,-9.55162,0.8088381
"18.58 sec",0.01676511,0.2381889,1.195928,-0.09500647,10.0536727905273,15.5403060913086,-9.41228771209717,0.8563413,0.05353861,-0.0212958,10.24871,15.73452,-9.55162,0.8088381
