Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw
"2.733 sec",-0.01268665,-0.1012603,2.776444,-0.07972085,2.38231325149536,3.07680749893188,-7.61491823196411,0.9102539,0.01273785,0.009444265
"2.734 sec",-0.01267877,-0.1012613,2.776444,-0.07956493,2.38351631164551,3.0785813331604,-7.61536884307861,0.9101759,0.008650175,0.008595254
"2.735 sec",-0.0126709,-0.1012623,2.776445,-0.07940912,2.38471913337708,3.08035492897034,-7.61582326889038,0.910098,0.004659651,0.007771737
"2.736 sec",-0.01266303,-0.1012633,2.776444,-0.07925344,2.38592195510864,3.08212852478027,-7.61628150939941,0.9100202,0.000768389,0.006973556
"2.737 sec",-0.01265517,-0.1012643,2.776444,-0.07909787,2.38712477684021,3.08390235900879,-7.61674404144287,0.9099424,-0.003022047,0.00620049
"2.738 sec",-0.01264731,-0.1012653,2.776445,-0.07894242,2.3883273601532,3.0856761932373,-7.61721086502075,0.9098647,-0.00671059,0.005452262
"2.739 sec",-0.01263946,-0.1012662,2.776444,-0.07878709,2.38952994346619,3.08745002746582,-7.6176815032959,0.909787,-0.01029662,0.004728548
"2.74 sec",-0.01263162,-0.1012672,2.776444,-0.078632,2.39073276519775,3.08922410011292,-7.61815643310547,0.9097095,-0.01377991,0.004028983
"2.741 sec",-0.01262378,-0.1012682,2.776445,-0.07847691,2.39193534851074,3.09099841117859,-7.6186351776123,0.9096319,-0.01716059,0.003353165
"2.742 sec",-0.01331791,-0.1003729,2.776218,-0.07832205,2.39313840866089,3.09277296066284,-7.61911821365356,0.9095545,-0.0204391,0.002700662
"2.743 sec",-0.04222853,-0.06341359,2.770032,-0.07816744,2.39434146881104,3.09454774856567,-7.61960506439209,0.9094772,-0.02361471,0.002069865
"2.744 sec",-0.07077899,-0.02676514,2.769925,-0.07801294,2.39554452896118,3.09632277488708,-7.62009620666504,0.9093999,-0.02662665,0.001411984
"2.745 sec",-0.09881468,0.009474982,2.775664,-0.07785881,2.39674806594849,3.09809803962708,-7.62059164047241,0.9093229,-0.0293651,0.0006398475
"2.746 sec",-0.101265,0.01264958,2.776444,-0.07770526,2.39795160293579,3.09987354278564,-7.62109041213989,0.9092461,-0.03173438,-0.0003223523
"2.747 sec",-0.1012659,0.01264179,2.776445,-0.07755196,2.39915561676025,3.10164952278137,-7.62159395217896,0.9091694,-0.03370532,-0.00149878
"2.748 sec",-0.1012669,0.01263402,2.776445,-0.07739902,2.4003598690033,3.10342597961426,-7.62210083007812,0.909093,-0.03531047,-0.002865957
"2.749 sec",-0.1012679,0.01262626,2.776444,-0.07724619,2.40156435966492,3.10520267486572,-7.62261247634888,0.9090165,-0.036585,-0.004398512
"2.75 sec",-0.1012689,0.01261849,2.776445,-0.07709336,2.4027693271637,3.10697984695435,-7.62312793731689,0.9089401,-0.03756126,-0.006073333
"2.751 sec",-0.1012698,0.01261073,2.776444,-0.07694054,2.40397453308105,3.10875725746155,-7.62364721298218,0.9088637,-0.03826899,-0.007869387
"2.752 sec",-0.1012708,0.01260296,2.776444,-0.07678759,2.40518045425415,3.11053490638733,-7.62417078018188,0.9087873,-0.03873554,-0.009767566
"2.753 sec",-0.1012717,0.01259519,2.776445,-0.07663465,2.40638661384583,3.11231303215027,-7.62469816207886,0.9087108,-0.03898599,-0.01175053
"2.754 sec",-0.1012727,0.01258741,2.776444,-0.07648146,2.40759325027466,3.11409163475037,-7.62522983551025,0.9086342,-0.03904336,-0.01380259
"2.755 sec",-0.1012737,0.01257962,2.776444,-0.07632828,2.40880036354065,3.11587023735046,-7.62576580047607,0.9085576,-0.03892875,-0.01590954
"2.756 sec",-0.1012746,0.01257184,2.776445,-0.07617509,2.4100079536438,3.11764931678772,-7.62630558013916,0.908481,-0.03866152,-0.01805858
"2.757 sec",-0.1012756,0.01256405,2.776444,-0.07602179,2.41121602058411,3.11942863464355,-7.62684917449951,0.9084044,-0.03825935,-0.02023817
"2.758 sec",-0.1012765,0.01255627,2.776445,-0.07586861,2.41242480278015,3.12120819091797,-7.62739706039429,0.9083278,-0.03773841,-0.02243795
"2.759 sec",-0.1012775,0.01254848,2.776445,-0.07571542,2.41363406181335,3.12298798561096,-7.62794923782349,0.9082512,-0.03711349,-0.02464863
"2.76 sec",-0.1012785,0.01254071,2.776444,-0.07556236,2.41484379768372,3.12476801872253,-7.62850522994995,0.9081746,-0.03639807,-0.02686193
"2.761 sec",-0.1012794,0.01253293,2.776445,-0.07540929,2.41605424880981,3.12654805183411,-7.62906503677368,0.9080981,-0.03560443,-0.02907045
"2.762 sec",-0.1012804,0.01252516,2.776444,-0.07525647,2.41726541519165,3.12832832336426,-7.62962913513184,0.9080217,-0.03474376,-0.03126762
"2.763 sec",-0.1012813,0.0125174,2.776444,-0.07510376,2.41847705841064,3.13010883331299,-7.63019752502441,0.9079453,-0.03382624,-0.03344766
"2.764 sec",-0.1012823,0.01250967,2.776445,-0.07495141,2.41968941688538,3.13188934326172,-7.63076972961426,0.9078692,-0.03286108,-0.03560544
"2.765 sec",-0.1051346,0.01298082,2.67509,-0.07479918,2.42090249061584,3.13366985321045,-7.63134574890137,0.907793,-0.03185667,-0.03773651
"2.766 sec",-0.1177075,0.0145378,2.390491,-0.07464719,2.42211627960205,3.13545036315918,-7.6319260597229,0.907717,-0.03081978,-0.03984325
"2.767 sec",-0.1326632,0.01639544,2.122345,-0.07449543,2.42333054542542,3.13723087310791,-7.63250923156738,0.9076412,-0.02975402,-0.04194825
"2.768 sec",-0.1505109,0.01862143,1.872272,-0.07434392,2.42454552650452,3.13901138305664,-7.6330943107605,0.9075654,-0.02866052,-0.04408919
"2.769 sec",-0.1720366,0.02132158,1.639924,-0.07419264,2.42576098442078,3.14079189300537,-7.63367986679077,0.9074898,-0.02753928,-0.04630802
"2.77 sec",-0.1983375,0.02464769,1.424788,-0.07404149,2.42697691917419,3.1425724029541,-7.63426494598389,0.9074142,-0.02638902,-0.04865235
"2.771 sec",-0.2309223,0.02881716,1.226617,-0.07389033,2.42819356918335,3.14435267448425,-7.63484811782837,0.9073386,-0.02520696,-0.05117778
"2.772 sec",-0.2369621,0.02958114,1.195928,-0.07373905,2.4294102191925,3.1461329460144,-7.63542795181274,0.907263,-0.02398835,-0.05395098
"2.773 sec",-0.2369644,0.02956289,1.195928,-0.07358778,2.43062734603882,3.14791321754456,-7.63600444793701,0.9071873,-0.02273333,-0.05699695
"2.774 sec",-0.2369666,0.02954461,1.195928,-0.07343638,2.43184494972229,3.14969325065613,-7.63657712936401,0.9071116,-0.02144878,-0.06028538
"2.775 sec",-0.2369689,0.02952632,1.195928,-0.07328475,2.43306279182434,3.1514732837677,-7.63714551925659,0.9070358,-0.02014217,-0.06377901
"2.776 sec",-0.2369711,0.02950803,1.195928,-0.07313323,2.43428111076355,3.15325307846069,-7.63771057128906,0.9069601,-0.01882018,-0.06744405
"2.777 sec",-0.2273562,0.03738156,1.193527,-0.07298172,2.43549966812134,3.15503263473511,-7.63827180862427,0.9068843,-0.01748882,-0.07124984
"2.778 sec",-0.1677278,0.08536352,1.182846,-0.07283032,2.43671870231628,3.15681219100952,-7.63882875442505,0.9068086,-0.01614055,-0.07515296
"2.779 sec",-0.1078093,0.1323339,1.179095,-0.07267892,2.43793821334839,3.15859150886536,-7.63938188552856,0.9067329,-0.01469064,-0.0790174
"2.78 sec",-0.04844188,0.1781103,1.182065,-0.07252741,2.43915796279907,3.16037058830261,-7.63993167877197,0.9066572,-0.01300251,-0.08264311
"2.781 sec",0.009628184,0.222568,1.191442,-0.07237577,2.44037842750549,3.16214942932129,-7.64047718048096,0.9065813,-0.01095891,-0.08585324
"2.782 sec",0.02857639,0.2370832,1.195928,-0.07222414,2.44159913063049,3.16392803192139,-7.64101839065552,0.9065055,-0.008460695,-0.08849479
"2.783 sec",0.02855865,0.2370852,1.195928,-0.0720731,2.44282031059265,3.16570615768433,-7.64155626296997,0.90643,-0.005472147,-0.09049951
"2.784 sec",0.02854105,0.2370873,1.195928,-0.07192326,2.44404196739197,3.16748428344727,-7.64208984375,0.9063551,-0.002033962,-0.09190132
"2.785 sec",0.02852366,0.2370894,1.195928,-0.07177508,2.44526386260986,3.16926169395447,-7.64262008666992,0.906281,0.001793353,-0.09276225
"2.786 sec",0.02850649,0.2370914,1.195928,-0.07162893,2.4464864730835,3.17103910446167,-7.64314603805542,0.9062079,0.005954701,-0.09313917
"2.787 sec",0.02848957,0.2370934,1.195928,-0.0714848,2.44770932197571,3.17281603813171,-7.64366817474365,0.9061359,0.01039997,-0.09308425
"2.788 sec",0.02847289,0.2370954,1.195928,-0.07134283,2.44893264770508,3.1745924949646,-7.64418697357178,0.9060649,0.01508367,-0.09264526
"2.789 sec",0.02845647,0.2370973,1.195928,-0.07120299,2.45015645027161,3.17636871337891,-7.64470148086548,0.905995,0.01996451,-0.09186594
"2.79 sec",0.02844029,0.2370992,1.195928,-0.07106519,2.45138049125671,3.17814421653748,-7.64521217346191,0.905926,0.02500515,-0.09078629
"2.791 sec",0.02842431,0.2371011,1.195928,-0.07092917,2.4526047706604,3.17991948127747,-7.64571857452393,0.905858,0.03017183,-0.08944286
"2.792 sec",0.02840856,0.237103,1.195928,-0.07079506,2.45382952690125,3.1816942691803,-7.64622163772583,0.905791,0.0354341,-0.08786897
"2.793 sec",0.02839298,0.2371048,1.195928,-0.07066238,2.45505452156067,3.18346858024597,-7.64672088623047,0.9057246,0.04076456,-0.08609504
"2.794 sec",0.02837756,0.2371066,1.195928,-0.07053113,2.45627975463867,3.18524241447449,-7.64721632003784,0.905659,0.04613858,-0.08414875
"2.795 sec",0.0283623,0.2371084,1.195928,-0.07040107,2.45750522613525,3.18701553344727,-7.64770746231079,0.905594,0.05153415,-0.08205529
"2.796 sec",0.02834713,0.2371102,1.195928,-0.07027197,2.45873069763184,3.18878817558289,-7.64819526672363,0.9055294,0.05693156,-0.07983755
"2.797 sec",0.02833208,0.2371119,1.195928,-0.07014382,2.45995664596558,3.19056034088135,-7.64867877960205,0.9054654,0.0623133,-0.07751629
"2.798 sec",0.02831713,0.2371137,1.195928,-0.0700165,2.46118259429932,3.19233202934265,-7.6491584777832,0.9054017,0.06766382,-0.07511032
"2.799 sec",0.02830224,0.2371154,1.195928,-0.06988966,2.46240854263306,3.19410300254822,-7.64963436126709,0.9053383,0.07296939,-0.07263664
"2.8 sec",-0.01218321,-0.1013219,2.776445,-0.1453433,2.46363472938538,3.19587326049805,-7.65010643005371,0.9052751,0.07821794,-0.07011063
"2.801 sec",-0.01217251,-0.1013232,2.776445,-0.1451318,2.4648609161377,3.19764280319214,-7.65057706832886,0.9051694,0.08284499,-0.06761249
"2.802 sec",-0.01215882,-0.1013249,2.776445,-0.144861,2.46608710289001,3.19941067695618,-7.65105152130127,0.9050339,0.08637141,-0.06521114
"2.803 sec",-0.01214459,-0.1013266,2.776445,-0.1445796,2.46731328964233,3.20117735862732,-7.65152978897095,0.9048933,0.08890712,-0.06290371
"2.804 sec",-0.01213021,-0.1013283,2.776445,-0.1442953,2.46853947639465,3.20294237136841,-7.65201187133789,0.9047511,0.09055304,-0.06068729
"2.805 sec",-0.01211573,-0.10133,2.776445,-0.1440092,2.46976542472839,3.20470595359802,-7.6524977684021,0.9046081,0.09140187,-0.05855899
"2.806 sec",-0.01210121,-0.1013317,2.776445,-0.1437221,2.47099137306213,3.20646786689758,-7.65298795700073,0.9044645,0.09153863,-0.05651593
"2.807 sec",-0.01208664,-0.1013335,2.776445,-0.143434,2.47221684455872,3.20822834968567,-7.65348196029663,0.9043205,0.09104129,-0.05455526
"2.808 sec",-0.01207204,-0.1013352,2.776444,-0.1431453,2.47344255447388,3.20998764038086,-7.65398025512695,0.9041761,0.08998126,-0.05267419
"2.809 sec",-0.0130909,-0.1100576,2.557267,-0.1428564,2.47466778755188,3.211745262146,-7.65448236465454,0.9040316,0.08842389,-0.05086993
"2.81 sec",-0.01431344,-0.1205338,2.336022,-0.1425672,2.4758927822113,3.21350145339966,-7.65498781204224,0.903887,0.08641464,-0.04914146
"2.811 sec",-0.01568916,-0.1323496,2.12861,-0.1422778,2.47711777687073,3.215256690979,-7.65549612045288,0.9037424,0.08397887,-0.04748958
"2.812 sec",-0.01723941,-0.1456995,1.934854,-0.1419886,2.47834253311157,3.21701049804688,-7.65600633621216,0.9035978,0.0811355,-0.04591529
"2.813 sec",-0.01898826,-0.1608058,1.754533,-0.1416997,2.47956728935242,3.21876358985901,-7.65651702880859,0.9034533,0.0778981,-0.0444198
"2.814 sec",-0.02096182,-0.1779154,1.587429,-0.1414109,2.48079180717468,3.22051572799683,-7.65702676773071,0.9033089,0.0742747,-0.04300447
"2.815 sec",-0.02319851,-0.1973903,1.432654,-0.1411225,2.48201608657837,3.22226715087891,-7.65753602981567,0.9031647,0.07026763,-0.04167096
"2.816 sec",-0.025725,-0.2195052,1.290405,-0.1408343,2.48324036598206,3.22401809692383,-7.65804243087769,0.9030206,0.0658732,-0.04042124
"2.817 sec",-0.02772396,-0.2371825,1.195928,-0.1405468,2.48446464538574,3.22576832771301,-7.65854644775391,0.9028769,0.06108131,-0.0392577
"2.818 sec",-0.02769023,-0.2371863,1.195928,-0.1402597,2.48568892478943,3.22751832008362,-7.65904712677002,0.9027333,0.05588735,-0.03818175
"2.819 sec",-0.02765657,-0.2371902,1.195928,-0.1399732,2.48691296577454,3.22926759719849,-7.65954351425171,0.90259,0.05032442,-0.03719021
"2.82 sec",-0.02762298,-0.237194,1.195928,-0.1396874,2.48813724517822,3.23101663589478,-7.66003656387329,0.9024472,0.044451,-0.03627678
"2.821 sec",-0.02758951,-0.2371978,1.195928,-0.1394024,2.48936128616333,3.23276543617249,-7.66052532196045,0.9023046,0.03832012,-0.03543562
"2.822 sec",-0.02755611,-0.2372017,1.195928,-0.1391182,2.49058556556702,3.23451375961304,-7.6610107421875,0.9021626,0.03197979,-0.03466129
"2.823 sec",-0.02752282,-0.2372054,1.195928,-0.1388348,2.4918098449707,3.23626184463501,-7.66149187088013,0.9020209,0.02547342,-0.03394875
"2.824 sec",-0.02748961,-0.2372092,1.195928,-0.1385522,2.49303412437439,3.23800992965698,-7.66196918487549,0.9018795,0.01884016,-0.03329332
"2.825 sec",-0.02745652,-0.237213,1.195928,-0.1382705,2.49425840377808,3.2397575378418,-7.66244316101074,0.9017387,0.01211526,-0.03269067
"2.826 sec",-0.02742353,-0.2372168,1.195928,-0.1379898,2.49548292160034,3.24150490760803,-7.66291284561157,0.9015983,0.005330396,-0.03213678
"2.827 sec",-0.02739063,-0.2372205,1.195928,-0.1377097,2.49670767784119,3.24325227737427,-7.66337871551514,0.9014583,-0.001486064,-0.03162792
"2.828 sec",-0.02735784,-0.2372242,1.195928,-0.1374307,2.49793243408203,3.2449996471405,-7.66384077072144,0.9013188,-0.008308773,-0.03116064
"2.829 sec",-0.02732513,-0.2372279,1.195928,-0.1371523,2.49915719032288,3.24674677848816,-7.66429901123047,0.9011796,-0.01511515,-0.03073174
"2.83 sec",-0.02729253,-0.2372316,1.195928,-0.1368749,2.50038242340088,3.24849390983582,-7.66475343704224,0.9010409,-0.02188516,-0.03033825
"2.831 sec",-0.02726001,-0.2372352,1.195928,-0.1365982,2.50160789489746,3.25024104118347,-7.66520404815674,0.9009026,-0.02860107,-0.02997742
"2.832 sec",-0.0272276,-0.2372389,1.195928,-0.1363224,2.50283336639404,3.25198817253113,-7.66565084457397,0.9007646,-0.03524731,-0.02964673
"2.833 sec",-0.02719527,-0.2372425,1.195928,-0.1360472,2.50405931472778,3.25373530387878,-7.66609382629395,0.9006271,-0.04181021,-0.0293438
"2.834 sec",-0.02716302,-0.2372462,1.195928,-0.1357728,2.5052855014801,3.25548243522644,-7.66653299331665,0.9004899,-0.0482779,-0.02906647
"2.835 sec",-0.02713087,-0.2372498,1.195928,-0.1354992,2.50651216506958,3.25723004341125,-7.66696834564209,0.9003531,-0.0546401,-0.02881271
"2.836 sec",-0.02709881,-0.2372533,1.195928,-0.1352264,2.50773882865906,3.25897741317749,-7.66739988327026,0.9002166,-0.06088802,-0.02858065
"2.837 sec",-0.0270668,-0.237257,1.195928,-0.1349541,2.50896620750427,3.26072525978088,-7.66782760620117,0.9000805,-0.0670142,-0.02836856
"2.838 sec",-0.02703492,-0.2372605,1.195928,-0.1346827,2.51019358634949,3.26247310638428,-7.66825103759766,0.8999448,-0.07301237,-0.02817484
"2.839 sec",-0.02700307,-0.2372641,1.195928,-0.1344118,2.51142168045044,3.26422119140625,-7.66867113113403,0.8998094,-0.07887741,-0.02799801
"2.84 sec",-0.02697133,-0.2372676,1.195928,-0.1341416,2.51265001296997,3.26596975326538,-7.66908693313599,0.8996742,-0.08460514,-0.02783669
"2.841 sec",-0.02693964,-0.2372711,1.195928,-0.133872,2.51387882232666,3.26771831512451,-7.66949939727783,0.8995395,-0.0901923,-0.02768961
"2.842 sec",-0.02690805,-0.2372747,1.195928,-0.1336032,2.51510834693909,3.2694673538208,-7.66990756988525,0.8994051,-0.09563646,-0.0275556
"2.843 sec",-0.02687651,-0.2372782,1.195928,-0.1333349,2.51633810997009,3.27121686935425,-7.67031192779541,0.8992709,-0.1009359,-0.02743357
"2.844 sec",-0.02684506,-0.2372817,1.195928,-0.1330673,2.51756834983826,3.27296662330627,-7.6707124710083,0.8991371,-0.1060895,-0.02732253
"2.845 sec",-0.02681368,-0.2372852,1.195928,-0.1328002,2.51879906654358,3.27471685409546,-7.67110919952393,0.8990036,-0.1110969,-0.02722152
"2.846 sec",-0.02678236,-0.2372886,1.195928,-0.1325338,2.52003049850464,3.27646732330322,-7.67150211334229,0.8988703,-0.115958,-0.02712971
"2.847 sec",-0.02675111,-0.2372921,1.195928,-0.132268,2.52126240730286,3.27821826934814,-7.67189121246338,0.8987374,-0.1206733,-0.02704629
"2.848 sec",-0.02671994,-0.2372955,1.195928,-0.1320027,2.52249503135681,3.27996969223022,-7.67227649688721,0.8986048,-0.1252439,-0.02697052
"2.849 sec",-0.02668882,-0.237299,1.195928,-0.1317379,2.52372813224792,3.28172183036804,-7.67265748977661,0.8984724,-0.129671,-0.02690175
"2.85 sec",-0.02665778,-0.2373024,1.195928,-0.1314739,2.5249617099762,3.28347420692444,-7.67303514480591,0.8983404,-0.1339561,-0.02683932
"2.851 sec",-0.02662681,-0.2373058,1.195928,-0.1312103,2.52619600296021,3.28522706031799,-7.67340850830078,0.8982086,-0.1381011,-0.02678268
"2.852 sec",-0.02659589,-0.2373092,1.195928,-0.1309474,2.52743101119995,3.28698062896729,-7.67377805709839,0.8980771,-0.1421083,-0.02673128
"2.853 sec",-0.02656504,-0.2373126,1.195928,-0.1306849,2.52866673469543,3.28873467445374,-7.67414379119873,0.8979459,-0.1459799,-0.02668464
"2.854 sec",-0.03173977,-0.2310119,1.194312,-0.1304229,2.52990293502808,3.29048943519592,-7.67450571060181,0.8978149,-0.1497183,-0.0266423
"2.855 sec",-0.102096,-0.145195,1.180504,-0.1301616,2.53113985061646,3.29224467277527,-7.67486333847046,0.8976843,-0.1533161,-0.02661236
"2.856 sec",-0.1715663,-0.0583486,1.181324,-0.1299011,2.53237748146057,3.29400062561035,-7.675217628479,0.897554,-0.1566267,-0.02671692
"2.857 sec",-0.2372415,0.0272046,1.195928,-0.1296418,2.53361582756042,3.29575705528259,-7.67556762695312,0.8974243,-0.1593939,-0.02716545
"2.858 sec",-0.237245,0.02717343,1.195928,-0.1293838,2.53485488891602,3.29751420021057,-7.67591333389282,0.8972954,-0.161392,-0.02813571
